nside,n_sys,n_pix,n_real,n_mean,sigma_clus,regime,cl_slope,kappa_per_template_median,kappa_per_template_max,kappa_field,fpr3_per_template,fpr3_any_template,sigma_emp_median,sigma_iid_median
64,3,22641,2000,127.0,0.0,shot-only,0.0,0.987128975894513,1.0142962679279832,0.9898593540473062,0.0011666666666666668,0.0035,0.0006898540933156946,0.0007149130606424091
64,5,22641,2000,127.0,0.0,shot-only,0.0,1.0019599837593116,1.0288543206980274,1.0009052338816022,0.0019,0.0095,0.0006372993288838917,0.0006428017460610382
64,7,22641,2000,127.0,0.0,shot-only,0.0,0.9961906767190202,1.021289909400434,1.0015148918493761,0.002857142857142857,0.0185,0.0006632860781547875,0.000666450608735858
64,9,22641,2000,127.0,0.0,shot-only,0.0,0.994349021742828,1.0334975363245722,0.9957218216585676,0.0027222222222222222,0.0205,0.0007531526551347724,0.0007405436569169063
64,11,22641,2000,127.0,0.0,shot-only,0.0,1.0000464800740754,1.037189491276895,1.0045094861726598,0.003181818181818182,0.0315,0.0009573850215169737,0.0009671765597985009
64,3,22641,2000,127.0,0.4,clustered,1.5,7.744324462342579,7.96365976385154,7.583503238016366,0.6613333333333333,0.956,0.026623973273827466,0.0034086829598537756
64,5,22641,2000,127.0,0.4,clustered,1.5,5.608808593532034,7.936762719383966,6.551534886254117,0.5795,0.995,0.01664086784400135,0.003064650103766543
64,7,22641,2000,127.0,0.4,clustered,1.5,5.472637539235657,7.399262653214288,6.261486673306622,0.5472857142857143,0.9955,0.01628176296919582,0.0031763151068836203
64,9,22641,2000,127.0,0.4,clustered,1.5,3.5107122890551956,7.296605518116289,5.6578534237427185,0.4503888888888889,0.993,0.01617811101747995,0.003528141573938695
64,11,22641,2000,127.0,0.4,clustered,1.5,3.4162420146258903,7.400654129622277,5.096369992783399,0.36886363636363634,0.994,0.011918299712163386,0.004606028500554791
